abs time (s)	Fx	Fy	Fz	|Ft|	Fx12	Fx34	Fy14	Fy23	Fz1	Fz2	Fz3	Fz4	Mx	My	Mz	Tz	Ax	Ay
	N	N	N	N	N	N	N	N	N	N	N	N	N m	N m	N m	N m	m	m
24.170000	0.124331	-3.487489	742.362014	742.370216	-5.722575	5.846905	-11.515615	8.028126	291.152985	-1.707894	361.436401	91.480522	-32.537431	-2.743005	-0.031353	-0.023916	0.003695	-0.043830
24.180000	0.061001	-3.822340	741.267188	741.277045	-5.851144	5.912145	-11.691195	7.868856	290.515869	-1.387163	360.971924	91.166557	-32.429951	-2.648975	0.005452	0.016442	0.003574	-0.043749
24.190000	-0.051020	-4.077555	740.477812	740.489041	-5.995785	5.944765	-11.866776	7.789221	290.356598	-1.387163	361.126740	90.381638	-32.324300	-2.522135	0.029390	0.045506	0.003406	-0.043653
24.200000	0.013265	-4.316740	742.024791	742.037347	-5.931500	5.944765	-11.994473	7.677733	290.197327	-1.547528	362.365417	91.009575	-32.750787	-2.446085	0.014588	0.028233	0.003296	-0.044137
24.210000	0.012787	-4.268993	741.705154	741.717439	-5.899358	5.912145	-12.010434	7.741441	290.038055	-1.707894	362.365417	91.009575	-32.816863	-2.446237	-0.007924	0.005589	0.003298	-0.044245
24.220000	-0.003284	-4.348803	742.498027	742.510762	-5.915429	5.912145	-12.090243	7.741441	290.356598	-1.547528	362.365417	91.323540	-32.780283	-2.503618	-0.014287	0.000521	0.003372	-0.044149
24.230000	0.045885	-4.492321	742.652895	742.666483	-5.931500	5.977385	-12.170053	7.677733	290.038055	-1.226797	362.675079	91.166557	-32.803923	-2.368695	0.000043	0.012344	0.003190	-0.044171
24.240000	0.110886	-4.683653	743.099567	743.114336	-5.915429	6.026315	-12.265824	7.582171	290.038055	-1.868260	363.449249	91.480522	-33.141232	-2.387521	0.006589	0.016692	0.003213	-0.044599
24.250000	0.079460	-4.779354	743.419052	743.434419	-5.995785	6.075245	-12.329672	7.550318	290.038055	-1.707894	363.294403	91.794487	-33.136676	-2.425948	0.028607	0.040662	0.003263	-0.044573
24.260000	0.192674	-5.178017	744.204413	744.222451	-5.931500	6.124175	-12.553139	7.375122	290.197327	-1.387163	363.913727	91.480522	-33.083808	-2.289484	0.019744	0.027108	0.003076	-0.044455
24.270000	-0.001612	-4.986720	744.505042	744.521742	-6.027927	6.026315	-12.473330	7.486610	289.719482	-1.387163	364.378235	91.794487	-33.343680	-2.222820	0.015656	0.030617	0.002986	-0.044786
24.280000	-0.002329	-5.002857	744.188766	744.205582	-5.979714	5.977385	-12.569101	7.566245	289.878754	-1.707894	364.223419	91.794487	-33.344282	-2.299031	-0.024822	-0.009262	0.003089	-0.044806
24.290000	-0.099711	-4.923082	744.029791	744.046085	-6.011856	5.912145	-12.505254	7.582171	289.719482	-1.387163	364.687897	91.009575	-33.251493	-2.095886	-0.025691	-0.007367	0.002817	-0.044691
24.300000	0.013981	-5.146374	743.238105	743.255923	-5.979714	5.993695	-12.648911	7.502537	289.719482	-1.707894	364.687897	90.538620	-33.211400	-2.072743	-0.023492	-0.009764	0.002789	-0.044685
24.310000	-0.067569	-5.146479	742.136817	742.154665	-5.979714	5.912145	-12.696796	7.550318	289.400940	-1.707894	364.533081	89.910690	-33.118555	-1.981414	-0.051282	-0.034526	0.002670	-0.044626
24.320000	-0.051259	-5.146619	742.918788	742.936616	-5.979714	5.928455	-12.760644	7.614025	289.560211	-1.547528	365.152405	89.753700	-33.147088	-1.887391	-0.063326	-0.047964	0.002541	-0.044617
24.330000	-0.051497	-5.082840	741.693468	741.710886	-5.963643	5.912145	-12.728720	7.645879	289.719482	-1.226797	363.604065	89.596718	-32.712893	-2.034989	-0.069794	-0.053577	0.002744	-0.044106
24.340000	0.013265	-5.019133	742.472094	742.489058	-5.931500	5.944765	-12.728720	7.709587	289.878754	-1.226797	364.223419	89.596718	-32.807777	-1.976865	-0.077344	-0.064566	0.002663	-0.044187
24.350000	0.028620	-4.955461	742.148001	742.164546	-5.867216	5.895835	-12.744682	7.789221	289.560211	-1.387163	364.378235	89.596718	-32.937387	-1.938615	-0.111458	-0.099784	0.002612	-0.044381
24.360000	-0.116737	-5.003416	742.307447	742.324318	-5.963643	5.846905	-12.824492	7.821075	289.560211	-1.066431	364.687897	89.125771	-32.838825	-1.812995	-0.115358	-0.097974	0.002442	-0.044239
24.370000	-0.147924	-5.003451	742.312200	742.329077	-6.060070	5.912145	-12.840453	7.837002	290.038055	-1.066431	364.842743	88.497833	-32.648637	-1.777806	-0.086852	-0.068363	0.002395	-0.043982
24.380000	-0.245545	-5.019378	742.634248	742.651251	-6.076141	5.830595	-12.840453	7.821075	290.515869	-0.906066	364.997559	88.026886	-32.457058	-1.745201	-0.098036	-0.075509	0.002350	-0.043705
24.390000	-0.293520	-5.067369	743.712880	743.730201	-6.140426	5.846905	-12.936225	7.868856	290.515869	-0.745700	366.700745	87.241966	-32.606478	-1.429543	-0.099144	-0.076534	0.001922	-0.043843
24.400000	-0.438161	-4.939883	743.412099	743.428640	-6.285066	5.846905	-12.904301	7.964417	290.834442	-0.745700	366.081390	87.241966	-32.424630	-1.548603	-0.077852	-0.048451	0.002083	-0.043616
24.410000	-0.519472	-4.892138	742.798766	742.815058	-6.301137	5.781665	-12.920263	8.028126	290.993713	-0.264603	365.926575	86.143082	-32.047965	-1.400355	-0.097246	-0.065611	0.001885	-0.043145
24.420000	-0.599828	-4.748620	743.430759	743.446167	-6.381494	5.781665	-12.840453	8.091833	292.108643	-0.424969	366.545898	85.201187	-31.798996	-1.369660	-0.079243	-0.044837	0.001842	-0.042773
24.430000	-0.712327	-4.557288	742.492293	742.506620	-6.493992	5.781665	-12.744682	8.187394	291.790100	0.056128	366.700745	83.945320	-31.554891	-1.109480	-0.056718	-0.019635	0.001494	-0.042499
24.440000	-0.743991	-4.350098	743.125089	743.138194	-6.558277	5.814285	-12.680835	8.330737	292.108643	0.376859	367.165222	83.474365	-31.435064	-0.998391	-0.046876	-0.009560	0.001344	-0.042301
24.450000	-0.678990	-4.190864	742.657801	742.669936	-6.542205	5.863215	-12.696796	8.505933	292.745758	0.216494	367.320068	82.375481	-31.158072	-0.940716	-0.063243	-0.029448	0.001267	-0.041955
24.460000	-0.695300	-4.095231	743.908120	743.919717	-6.542205	5.846905	-12.664872	8.569641	293.382874	0.537225	368.868408	81.119614	-31.029301	-0.642911	-0.070319	-0.037778	0.000864	-0.041711
24.470000	-0.759585	-3.888007	742.355744	742.366314	-6.606490	5.846905	-12.585063	8.697056	293.701416	0.537225	367.939392	80.177711	-30.600734	-0.682483	-0.063175	-0.028290	0.000919	-0.041221
24.480000	-0.888155	-3.808407	741.721223	741.731532	-6.735060	5.846905	-12.601025	8.792618	293.542145	0.537225	368.249054	79.392799	-30.541120	-0.537807	-0.050844	-0.011512	0.000725	-0.041176
24.490000	-0.888155	-3.728807	742.365272	742.375168	-6.735060	5.846905	-12.616986	8.888179	294.019989	1.178687	368.558716	78.607880	-30.225789	-0.386823	-0.064227	-0.026122	0.000521	-0.040716
24.500000	-0.985537	-3.649137	742.201995	742.211620	-6.767202	5.781665	-12.601025	8.951887	294.179260	1.178687	369.178070	77.665977	-30.133010	-0.222967	-0.076576	-0.035467	0.000300	-0.040599
24.510000	-1.081486	-3.760837	741.887241	741.897562	-6.895772	5.814285	-12.696796	8.935960	294.657104	1.018322	369.487732	76.724083	-29.938042	-0.153683	-0.053919	-0.009498	0.000207	-0.040354
24.520000	-1.178391	-3.633316	742.215795	742.225623	-6.960056	5.781665	-12.648911	9.015594	294.497803	1.820150	369.487732	76.410110	-29.752480	-0.005031	-0.051396	-0.004135	0.000007	-0.040086
24.530000	-1.194223	-3.585640	743.939358	743.948958	-6.992198	5.797976	-12.696796	9.111156	295.294189	2.140881	371.036072	75.468216	-29.652491	0.236006	-0.058920	-0.012457	-0.000317	-0.039859
24.540000	-1.323509	-3.394307	742.224459	742.233400	-7.072555	5.749045	-12.601025	9.206717	295.931305	1.659784	370.107056	74.526314	-29.255714	0.097549	-0.052609	-0.000887	-0.000131	-0.039416
24.550000	-1.486131	-3.202939	743.499001	743.507385	-7.104697	5.618566	-12.489291	9.286352	296.886963	2.301247	370.726379	73.584412	-28.880385	0.239874	-0.068425	-0.011731	-0.000323	-0.038844
24.560000	-1.469821	-3.011676	743.507934	743.515486	-7.104697	5.634876	-12.425444	9.413768	296.886963	2.621978	370.571564	73.427429	-28.762486	0.279356	-0.072791	-0.017063	-0.000376	-0.038685
24.570000	-1.485653	-2.676861	743.207572	743.213878	-7.136839	5.651186	-12.265824	9.588964	297.683350	2.621978	370.416718	72.485527	-28.398926	0.277524	-0.064969	-0.009200	-0.000373	-0.038211
24.580000	-1.339581	-2.692753	742.886096	742.892184	-7.088626	5.749045	-12.249863	9.557110	297.842651	2.461612	370.881226	71.700607	-28.334341	0.395668	-0.049302	0.000356	-0.000533	-0.038141
24.590000	-1.484699	-2.358007	741.184882	741.190120	-7.201124	5.716425	-12.122168	9.764160	298.639038	2.621978	370.107056	69.816811	-27.626461	0.445971	-0.042849	0.011072	-0.000602	-0.037273
24.600000	-1.436485	-2.182601	742.597153	742.601750	-7.152911	5.716425	-12.026396	9.843795	298.320465	3.423806	371.036072	69.816811	-27.723507	0.694070	-0.050556	0.001033	-0.000935	-0.037333
24.610000	-1.517319	-2.087005	741.195199	741.199690	-7.201124	5.683805	-12.010434	9.923429	298.479767	3.423806	370.416718	68.874908	-27.383697	0.710022	-0.055078	-0.001019	-0.000958	-0.036945
24.620000	-1.387316	-1.991303	740.735413	740.739389	-7.168982	5.781665	-11.946587	9.955283	298.957581	3.423806	370.107056	68.246971	-27.104921	0.696728	-0.038095	0.010797	-0.000941	-0.036592
24.630000	-1.386839	-1.991269	740.430512	740.434489	-7.201124	5.814285	-11.930625	9.939356	299.435425	3.423806	369.952240	67.619041	-26.852804	0.696182	-0.021316	0.027108	-0.000940	-0.036266
24.640000	-1.387794	-1.895637	740.126492	740.130221	-7.136839	5.749045	-11.898701	10.003064	299.594696	3.584172	369.642548	67.305077	-26.668449	0.696783	-0.051035	-0.002814	-0.000941	-0.036032
24.650000	-1.468627	-1.959414	739.815788	739.819841	-7.185053	5.716425	-11.930625	9.971210	299.435425	3.744537	369.487732	67.148094	-26.603000	0.731762	-0.047925	0.002948	-0.000989	-0.035959
24.660000	-1.531957	-1.959414	738.889258	738.893445	-7.313622	5.781665	-11.930625	9.971210	299.435425	4.065269	368.868408	66.520157	-26.289402	0.768433	-0.009163	0.043306	-0.001040	-0.035580
24.670000	-1.499815	-2.102932	739.342819	739.347331	-7.281480	5.781665	-12.010434	9.907502	299.594696	3.744537	369.797394	66.206192	-26.438240	0.861434	-0.017523	0.033659	-0.001165	-0.035759
24.680000	-1.468150	-2.166675	739.667057	739.671687	-7.217195	5.749045	-12.026396	9.859721	300.072540	3.904903	369.797394	65.892220	-26.244935	0.862438	-0.033086	0.016481	-0.001166	-0.035482
24.690000	-1.466478	-2.262341	739.659370	739.664284	-7.329693	5.863215	-12.074282	9.811941	300.072540	3.744537	370.107056	65.735237	-26.303239	0.899266	0.012235	0.061634	-0.001216	-0.035561
24.700000	-1.498382	-2.326118	740.471273	740.476443	-7.377907	5.879525	-12.106206	9.780087	300.709625	4.386000	369.797394	65.578255	-25.951331	0.880034	0.025131	0.074881	-0.001188	-0.035047
24.710000	-1.433381	-2.485562	741.103166	741.108720	-7.361836	5.928455	-12.186015	9.700453	301.346741	4.546365	370.416718	64.793343	-25.751542	0.994258	0.031682	0.078154	-0.001342	-0.034748
24.720000	-1.254448	-2.453569	742.025713	742.030830	-7.329693	6.075245	-12.122168	9.668598	301.665314	4.225634	371.655396	64.479370	-25.938354	1.111911	0.066096	0.106270	-0.001498	-0.034956
24.730000	-1.221351	-2.533343	741.252913	741.258248	-7.361836	6.140485	-12.186015	9.652672	301.824585	4.386000	371.190887	63.851440	-25.652349	1.133143	0.079822	0.118216	-0.001529	-0.034607
24.740000	-1.349921	-2.405858	742.513978	742.519103	-7.490406	6.140485	-12.154091	9.748233	302.461700	4.706731	371.965057	63.380489	-25.527161	1.238805	0.097899	0.140295	-0.001668	-0.034379
24.750000	-1.220873	-2.358042	742.366047	742.370796	-7.393978	6.173105	-12.138129	9.780087	302.620972	5.027462	371.965057	62.752556	-25.307725	1.339340	0.083231	0.120597	-0.001804	-0.034091
24.760000	-1.367186	-2.278302	743.313096	743.317844	-7.426121	6.058935	-12.090243	9.811941	303.576630	5.027462	372.584381	62.124622	-25.118460	1.367748	0.068749	0.110757	-0.001840	-0.033793
24.770000	-1.448019	-2.198668	743.017882	743.022546	-7.474334	6.026315	-12.090243	9.891576	303.576630	5.508559	371.965057	61.967636	-24.870562	1.366361	0.062312	0.106737	-0.001839	-0.033472
24.780000	-1.463851	-2.198704	740.982055	740.986763	-7.506476	6.042625	-12.106206	9.907502	303.258087	5.348194	371.036072	61.339703	-24.654958	1.348504	0.068175	0.112881	-0.001820	-0.033273
24.790000	-1.481356	-2.023402	742.382263	742.386498	-7.426121	5.944765	-12.058320	10.034918	303.576630	5.348194	372.274719	61.182720	-24.815471	1.476967	0.022989	0.068480	-0.001989	-0.033427
24.800000	-1.497427	-1.975516	742.395751	742.399890	-7.442192	5.944765	-12.010434	10.034918	304.213745	5.348194	371.965057	60.868755	-24.565478	1.400306	0.031949	0.077772	-0.001886	-0.033089
24.810000	-1.513976	-1.863923	742.559496	742.563379	-7.426121	5.912145	-11.962548	10.098625	304.213745	5.668925	371.965057	60.711769	-24.474956	1.456887	0.020312	0.066556	-0.001962	-0.032960
24.820000	-1.401000	-1.784253	741.795603	741.799072	-7.345765	5.944765	-11.946587	10.162333	304.691589	5.829290	371.190887	60.083836	-24.070478	1.406325	0.005036	0.047114	-0.001896	-0.032449
24.830000	-1.434336	-1.704584	741.949525	741.952870	-7.297551	5.863215	-11.930625	10.226041	304.691589	5.989656	371.655396	59.612885	-24.040702	1.536324	-0.026647	0.016299	-0.002071	-0.032402
24.840000	-1.385406	-1.720475	742.578001	742.581286	-7.297551	5.912145	-11.914662	10.194187	305.328674	5.989656	372.274719	58.984951	-23.910848	1.611747	-0.011123	0.029753	-0.002170	-0.032200
24.850000	-1.433619	-1.656733	741.342714	741.345952	-7.345765	5.912145	-11.898701	10.241968	305.647247	5.829290	370.881226	58.984951	-23.603376	1.384885	-0.005298	0.037251	-0.001868	-0.031839
24.860000	-1.271953	-1.640911	742.269887	742.272791	-7.249338	5.977385	-11.946587	10.305676	305.647247	6.150022	372.429565	58.043053	-23.661230	1.729477	-0.024927	0.011796	-0.002330	-0.031877
24.870000	-1.369812	-1.417689	743.534134	743.536748	-7.249338	5.879525	-11.834853	10.417164	306.443634	6.310387	372.894043	57.886070	-23.541424	1.723326	-0.044469	-0.004385	-0.002318	-0.031662
24.880000	-1.353741	-1.385836	743.219071	743.221596	-7.233266	5.879525	-11.834853	10.449018	306.602905	6.150022	372.894043	57.572102	-23.480282	1.723369	-0.051506	-0.011951	-0.002319	-0.031593
24.890000	-1.451601	-1.178610	743.065739	743.068092	-7.233266	5.781665	-11.755043	10.576433	306.921448	6.310387	373.203705	56.630199	-23.267378	1.850171	-0.076791	-0.034272	-0.002490	-0.031313
24.900000	-1.516602	-1.146827	742.132451	742.134886	-7.249338	5.732736	-11.786967	10.640141	306.921448	6.310387	372.584381	56.316235	-23.082150	1.810603	-0.094838	-0.050466	-0.002440	-0.031102
24.910000	-1.565054	-1.146827	743.379909	743.382441	-7.281480	5.716425	-11.786967	10.640141	306.762177	6.631118	373.513397	56.473217	-23.267058	1.958667	-0.091672	-0.045709	-0.002635	-0.031299
24.920000	-1.661959	-1.194713	742.592652	742.595473	-7.345765	5.683805	-11.834853	10.640141	306.921448	6.310387	373.358551	56.002266	-23.172035	1.934639	-0.091085	-0.042338	-0.002605	-0.031204
24.930000	-1.711127	-1.242562	741.819878	741.822892	-7.329693	5.618566	-11.866776	10.624214	307.080750	6.470753	372.894043	55.374332	-22.887460	1.952165	-0.109267	-0.059743	-0.002632	-0.030853
24.940000	-1.613746	-1.322268	742.452389	742.455320	-7.297551	5.683805	-11.898701	10.576433	307.399292	6.470753	372.894043	55.688301	-22.882959	1.880646	-0.100745	-0.054357	-0.002533	-0.030821
24.950000	-1.628862	-1.481677	742.610736	742.614001	-7.377907	5.749045	-11.962548	10.480871	307.558563	6.631118	373.203705	55.217350	-22.779600	1.973770	-0.067820	-0.021793	-0.002658	-0.030675
24.960000	-1.709218	-1.625124	742.757774	742.761519	-7.458263	5.749045	-12.010434	10.385310	307.399292	6.470753	373.513397	55.374332	-22.930407	1.988348	-0.046028	0.002389	-0.002677	-0.030872
24.970000	-1.725289	-1.736578	741.527066	741.531106	-7.474334	5.749045	-11.994473	10.257895	308.036407	6.310387	372.119904	55.060368	-22.488550	1.762384	-0.025608	0.022588	-0.002377	-0.030327
24.980000	-1.434097	-1.704793	742.145317	742.148661	-7.313622	5.879525	-12.026396	10.321603	307.877136	6.470753	372.894043	54.903385	-22.613193	1.925579	-0.043130	-0.003857	-0.002595	-0.030470
24.990000	-1.546596	-1.672939	741.834601	741.838100	-7.426121	5.879525	-12.026396	10.353456	307.399292	6.951850	372.894043	54.589417	-22.551182	2.073265	-0.024453	0.017887	-0.002795	-0.030399
25.000000	-1.432187	-1.800495	742.133355	742.136921	-7.442192	6.010005	-12.090243	10.289748	307.877136	6.310387	373.513397	54.432434	-22.670640	2.037257	0.004840	0.043648	-0.002745	-0.030548
25.010000	-1.384451	-1.912019	742.449779	742.453532	-7.361836	5.977385	-12.106206	10.194187	307.877136	6.631118	373.823059	54.118465	-22.600614	2.152729	-0.008203	0.028397	-0.002899	-0.030441
25.020000	-1.352069	-1.943872	743.542491	743.546262	-7.345765	5.993695	-12.106206	10.162333	308.195679	6.631118	374.597229	54.118465	-22.690306	2.208861	-0.004333	0.031153	-0.002971	-0.030516
25.030000	-1.432664	-2.023752	743.709624	743.713757	-7.410049	5.977385	-12.217939	10.194187	308.195679	7.112216	374.597229	53.804501	-22.527699	2.300642	-0.011968	0.025168	-0.003093	-0.030291
25.040000	-1.480878	-2.071568	742.009948	742.014317	-7.458263	5.977385	-12.233901	10.162333	308.673523	6.951850	372.894043	53.490532	-22.058621	2.055181	-0.000419	0.037868	-0.002770	-0.029728
25.050000	-1.465762	-2.007755	742.452487	742.456649	-7.377907	5.912145	-12.186015	10.178260	308.514252	6.631118	374.287537	53.019581	-22.342002	2.260219	-0.025703	0.012293	-0.003044	-0.030092
25.060000	-1.449691	-1.927980	742.768745	742.772662	-7.361836	5.912145	-12.122168	10.194187	308.673523	6.631118	374.287537	53.176567	-22.345134	2.222992	-0.023166	0.014675	-0.002993	-0.030084
25.070000	-1.562189	-1.943977	741.368831	741.373025	-7.474334	5.912145	-12.154091	10.210114	308.354950	6.951850	373.513397	52.548634	-22.063568	2.277101	-0.006409	0.034112	-0.003071	-0.029761
25.080000	-1.432664	-1.864273	741.063612	741.067342	-7.410049	5.977385	-12.122168	10.257895	308.195679	7.272581	373.203705	52.391647	-21.941527	2.322205	-0.008121	0.028456	-0.003134	-0.029608
25.090000	-1.367902	-1.784568	740.598193	740.601606	-7.377907	6.010005	-12.090243	10.305676	308.514252	7.112216	372.894043	52.077682	-21.788747	2.268163	-0.009928	0.024851	-0.003063	-0.029420
25.100000	-1.319449	-1.768572	740.891414	740.894700	-7.345765	6.026315	-12.058320	10.289748	308.673523	6.631118	373.823059	51.763714	-21.976842	2.342658	-0.007352	0.026194	-0.003162	-0.029663
25.110000	-1.319211	-1.720755	740.587294	740.590468	-7.361836	6.042625	-12.042357	10.321603	308.354950	7.112216	373.513397	51.606731	-21.853160	2.420307	-0.002783	0.030520	-0.003268	-0.029508
25.120000	-1.287068	-1.656978	740.128485	740.131459	-7.329693	6.042625	-12.010434	10.353456	308.514252	7.272581	373.048889	51.292763	-21.636401	2.403817	-0.009203	0.023040	-0.003248	-0.029233
25.130000	-1.254926	-1.720755	739.497172	739.500239	-7.297551	6.042625	-12.042357	10.321603	308.514252	7.112216	373.048889	50.821815	-21.571415	2.442533	-0.015640	0.015283	-0.003303	-0.029170
25.140000	-1.400044	-1.784534	740.274721	740.278196	-7.410049	6.010005	-12.074282	10.289748	308.514252	7.272581	373.823059	50.664829	-21.659908	2.566985	0.000327	0.035104	-0.003468	-0.029259
25.150000	-1.448258	-1.784534	741.527921	741.531483	-7.458263	6.010005	-12.074282	10.289748	308.992065	7.432947	374.752045	50.350864	-21.655276	2.675876	0.009970	0.045825	-0.003609	-0.029204
25.160000	-1.400044	-1.864343	740.126741	740.130414	-7.410049	6.010005	-12.154091	10.289748	308.992065	7.272581	373.668213	50.193882	-21.435595	2.547580	-0.009250	0.024881	-0.003442	-0.028962
25.170000	-1.561711	-1.816526	741.531606	741.535475	-7.506476	5.944765	-12.138129	10.321603	309.310638	7.593312	375.061707	49.565948	-21.462998	2.783135	-0.004920	0.033465	-0.003753	-0.028944
25.180000	-1.496949	-1.944082	741.693162	741.697220	-7.474334	5.977385	-12.201977	10.257895	309.629181	7.593312	375.061707	49.408962	-21.362152	2.766662	-0.004841	0.031022	-0.003730	-0.028802
